Iteration,Elapsed Time,Discriminator Loss,Value Loss,Policy Loss,Edit Distance,Best Edit Distance
10,51.411309003829956,1.4213544130325317,443.8679336309433,-2.1561384359374642,0.9994375,0.9994375
20,106.2635190486908,1.4018869400024414,50.27628557384014,-3.0404384918510914,0.9992047619047619,0.9992047619047619
30,164.20637893676758,1.3792831897735596,33.525676503777504,-2.794162429869175,0.9951210084033613,0.9951210084033613
40,512.4998829364777,1.3878520727157593,49.772762298583984,-2.8934626458212733,0.8047309611349174,0.8047309611349174
50,2667.6114659309387,1.3016514778137207,50.8746697306633,-1.8142785150557756,0.7788679270197673,0.7788679270197673
60,2731.547091960907,1.3115103244781494,30.603547371923923,-2.624193273484707,0.7208786667988757,0.7208786667988757
70,2786.7621388435364,1.3591394424438477,34.24517524987459,-2.885536588728428,0.6806456609374057,0.6806456609374057
80,2840.722419023514,1.4321489334106445,44.368159130215645,-2.7835994008928537,0.7238570337991883,0.6806456609374057
90,2896.7531430721283,1.399576187133789,39.18360261619091,-3.0266970442608,0.5815468840400533,0.5815468840400533
100,2952.4752728939056,1.2860198020935059,40.2785654142499,-2.4811908220872283,0.5924393032624109,0.5815468840400533
110,3012.334156036377,1.381664514541626,68.97356982529163,-1.9904560702852905,0.5542255949206404,0.5542255949206404
120,3077.1051568984985,1.3047363758087158,62.44504049420357,-2.0001938734203577,0.4695590811870644,0.4695590811870644
130,3148.072129011154,1.3117402791976929,32.7268431186676,-2.7479864968918264,0.45946896286682853,0.45946896286682853
140,3211.113988876343,1.3115061521530151,34.38198621571064,-2.0241798562929034,0.5866203956505868,0.45946896286682853
150,3276.1931550502777,1.2789232730865479,73.94724097847939,-2.004477578215301,0.46702281562518366,0.45946896286682853
160,3354.2459778785706,1.3127267360687256,81.987488232553,-1.935975139029324,0.4291518048622901,0.4291518048622901
170,3418.9604930877686,1.2986063957214355,95.56976500153542,-0.16088472306728363,0.3263143651438895,0.3263143651438895
180,3486.0122208595276,1.2395436763763428,45.03339470922947,-2.3771893503144383,0.4841178688205979,0.3263143651438895
190,3553.2456159591675,1.2612082958221436,108.98707093298435,-1.5096634104847908,0.3588692568188761,0.3263143651438895
200,3632.7821650505066,1.283476710319519,65.2643366008997,-1.8023037044331431,0.3418861149037043,0.3263143651438895
